date,repo,number,title,pr_type,fix_source,issue_number,issue_author,url
2026-08-13,fullsend,6187,chore(deps): update experiments digest to 38734a2,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6187
2026-08-13,fullsend,6181,fix(#6180): retry WIF provider operations on HTTP 429,fix,core,6180,ralphbean,https://github.com/fullsend-ai/fullsend/pull/6181
2026-08-13,fullsend,6177,feat(#6176): add fullsend_ref support to GitLab forge infrastructure,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6177
2026-08-13,fullsend,6171,test(#6168): stop BT steps from using install.State config indirection,test,,,,https://github.com/fullsend-ai/fullsend/pull/6171
2026-08-13,fullsend,6167,ci(#5221): redact behaviour debug artifacts before upload,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6167
2026-08-13,fullsend,6159,feat(#6158): add SkillEntry type for file-level skill overrides,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6159
2026-08-13,fullsend,6138,docs(#2810): add patch coverage verification guidance for agents,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6138
2026-08-13,fullsend,6136,feat(mint): add CF mint custom domain support,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6136
2026-08-13,fullsend,6108,fix(#6052): raise HTTP timeout to 60s and retry on timeouts,fix,core,6052,ralphbean,https://github.com/fullsend-ai/fullsend/pull/6108
2026-08-13,fullsend,6106,fix(#6105): retry GetFileContent on 404 in post-install validation,fix,core,6105,ralphbean,https://github.com/fullsend-ai/fullsend/pull/6106
2026-08-13,fullsend,6071,test(#6057): inject clock into EnrollmentLayer to eliminate poll/retry sleeps,test,,,,https://github.com/fullsend-ai/fullsend/pull/6071
2026-08-13,fullsend,6066,perf(#6060): make CreateWithRetry sleep injectable for tests,perf,,,,https://github.com/fullsend-ai/fullsend/pull/6066
2026-08-13,fullsend,6065,test(#6058): inject timer in CI driver to eliminate poll sleeps,test,,,,https://github.com/fullsend-ai/fullsend/pull/6065
2026-08-13,fullsend,6062,perf(#6059): make LiveGCFClient poll delay injectable for tests,perf,,,,https://github.com/fullsend-ai/fullsend/pull/6062
2026-08-13,fullsend,6004,feat(#6002): add --signoff flag to github setup command,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6004
2026-08-13,agents,784,docs(#782): add test flakiness guidance to retro-analysis skill,docs,,,,https://github.com/fullsend-ai/agents/pull/784
2026-08-13,agents,757,feat(#756): add split action to triage for bundled issues,feat,,,,https://github.com/fullsend-ai/agents/pull/757
2026-08-13,agents,747,docs(autonomy-readiness): tighten weak language in skill,docs,,,,https://github.com/fullsend-ai/agents/pull/747
2026-08-13,agents,731,docs: harness env var literals are not hardcoded mistakes,docs,,,,https://github.com/fullsend-ai/agents/pull/731
2026-08-13,agents,609,docs(#608): migrate off .fullsend/customized/skills/ per ADR 0064,docs,,,,https://github.com/fullsend-ai/agents/pull/609
2026-08-13,agents,601,fix(#600): enforce allow_targets in post-retro.sh,fix,core,600,ralphbean,https://github.com/fullsend-ai/agents/pull/601
2026-08-13,agents,491,feat: add CODE_AUTO_MERGE env var to post-code script,feat,,,,https://github.com/fullsend-ai/agents/pull/491
2026-08-14,fullsend,6239,feat(#6238): show short SHA with expected ref in repos status,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6239
2026-08-14,fullsend,6224,feat(#6222): add credential mode model (wif/oidc/token) to repos commands,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6224
2026-08-14,fullsend,6220,fix(#6219): resolve floating refs to SHAs in upgrade path,fix,core,6219,ggallen,https://github.com/fullsend-ai/fullsend/pull/6220
2026-08-14,fullsend,6218,feat(#6188): add effort field for per-agent reasoning effort control,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6218
2026-08-14,fullsend,6215,fix(#6213): resolve floating refs to SHAs in upgrade path,fix,core,6213,ggallen,https://github.com/fullsend-ai/fullsend/pull/6215
2026-08-14,fullsend,6212,fix(#6211)!: reject unknown fields in manifest YAML sections,fix,core,6211,ggallen,https://github.com/fullsend-ai/fullsend/pull/6212
2026-08-14,fullsend,6202,feat(#6193): add author-fullsend-augmentations skill and BYOA docs,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6202
2026-08-14,fullsend,6147,refactor(runtime): add OpenCode ndjson stream parser,other,,,,https://github.com/fullsend-ai/fullsend/pull/6147
2026-08-14,fullsend,6144,feat(#5991): add fullsend issues get/post-comment commands,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6144
2026-08-14,fullsend,5895,feat(mint): add opt-in scribe agent role,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5895
2026-08-14,agents,776,feat: build fullsend from source in functional tests,feat,,,,https://github.com/fullsend-ai/agents/pull/776
2026-08-14,agents,766,fix(fix-agent): sync package registry policy with code agent,fix,external,532,deboer-tim,https://github.com/fullsend-ai/agents/pull/766
2026-08-14,agents,752,docs(issue-labels): add trigger phrase to description,docs,,,,https://github.com/fullsend-ai/agents/pull/752
2026-08-14,agents,751,docs(fix-review): tighten weak language and add trigger phrase,docs,,,,https://github.com/fullsend-ai/agents/pull/751
2026-08-14,agents,750,docs(docs-review): add trigger phrase to description,docs,,,,https://github.com/fullsend-ai/agents/pull/750
2026-08-14,agents,749,docs(code-review): tighten weak language and add trigger phrase,docs,,,,https://github.com/fullsend-ai/agents/pull/749
2026-08-14,agents,748,docs(code-implementation): tighten weak language and add trigger phrase,docs,,,,https://github.com/fullsend-ai/agents/pull/748
2026-08-14,agents,686,feat: make triage agent multi-forge (GitHub + GitLab),feat,,,,https://github.com/fullsend-ai/agents/pull/686
2026-08-15,fullsend,6252,fix(#6246)!: preserve SHA pinning only for already-pinned repos during upgrade,fix,core,6246,ggallen,https://github.com/fullsend-ai/fullsend/pull/6252
2026-08-15,fullsend,6251,refactor(#5974): log matched PR numbers in dispatch existing-PR guard skip notice,other,,,,https://github.com/fullsend-ai/fullsend/pull/6251
2026-08-15,fullsend,6242,feat(#6240): add --forge and --base-url flags to post-review,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6242
2026-08-15,fullsend,6221,chore(deps): update experiments digest to 5fd7912,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6221
2026-08-16,fullsend,6261,feat(#6256): default hosted mint URL to mint.fullsend.sh,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6261
2026-08-16,fullsend,6260,test(#6169): suite uses unified Driver for repo allocate/deallocate/finalize,test,,,,https://github.com/fullsend-ai/fullsend/pull/6260
2026-08-16,fullsend,6258,"fix(#6257): remove credential mode model, make inference secrets unconditional",fix,core,6257,ggallen,https://github.com/fullsend-ai/fullsend/pull/6258
2026-08-16,fullsend,6203,fix(#6201): detect merge-queue membership regardless of labels,fix,core,6201,ralphbean,https://github.com/fullsend-ai/fullsend/pull/6203
2026-08-17,fullsend,6289,fix(#6288): fetch forge resources only for the active platform,fix,core,6288,ggallen,https://github.com/fullsend-ai/fullsend/pull/6289
2026-08-17,fullsend,6283,docs(#6282): update old Cloud Run mint URL to mint.fullsend.sh,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6283
2026-08-17,fullsend,6277,docs(#6276): document WASM binary size constraints for mintcore changes,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6277
2026-08-17,fullsend,6274,fix(#6273): add CODE_ALLOWED_TARGET_BRANCHES to GitLab agent template,fix,core,6273,ggallen,https://github.com/fullsend-ai/fullsend/pull/6274
2026-08-17,fullsend,6271,feat(#6269): derive inference project number in repos install,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6271
2026-08-17,fullsend,6267,fix(#6266): skip non-source artifacts in lint-mint-embed-sync,fix,bot,6266,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/6267
2026-08-17,fullsend,6255,refactor(#812): unify mintcore handler construction via getEnv injection,other,,,,https://github.com/fullsend-ai/fullsend/pull/6255
2026-08-17,fullsend,6254,chore(deps): update dependency eslint-plugin-svelte to v3.23.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6254
2026-08-17,fullsend,6253,chore(deps): update dependency svelte-check to v4.7.6,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6253
2026-08-17,fullsend,6249,chore(deps): update dependency svelte to v5.56.9,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6249
2026-08-17,fullsend,6248,docs(#6247): add error-handling and constant-usage conventions to go-code.md,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6248
2026-08-17,fullsend,6245,docs(#6243): broaden doc-update rule to cover behavior and format changes,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6245
2026-08-17,fullsend,6235,docs(#6232): add skill doc-integration checklist to AGENTS.md,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6235
2026-08-17,fullsend,6227,chore(deps): update dependency go to v1.26.6,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6227
2026-08-17,fullsend,6223,feat: gate agents tag on functional test validation,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6223
2026-08-17,fullsend,6207,docs(#2653): add maintainer onboarding process,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6207
2026-08-17,fullsend,6162,chore(deps): update dependency cytoscape to v3.34.1,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6162
2026-08-17,fullsend,6146,chore(deps): update dependency globals to v17.11.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6146
2026-08-17,fullsend,6111,docs(#6099): document code/fix image and policy sync guidance,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6111
2026-08-17,fullsend,6103,docs(#6094): add multi-repo polling section to Jira guide,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6103
2026-08-17,fullsend,6067,perf(#6056): add injectable afterFunc to forge clients for fast retry tests,perf,,,,https://github.com/fullsend-ai/fullsend/pull/6067
2026-08-17,agents,813,feat(#807): make code agent multi-forge (GitHub + GitLab),feat,,,,https://github.com/fullsend-ai/agents/pull/813
2026-08-17,agents,400,ci(#388): fail roll-up when tests are skipped on pull_request_target,ci,,,,https://github.com/fullsend-ai/agents/pull/400
2026-08-17,agents,211,refactor(sandbox): migrate to local-path providers and profiles,other,,,,https://github.com/fullsend-ai/agents/pull/211
2026-08-18,fullsend,6345,"fix(#6344): fix GitLab review agent status comments, URL resolution, token source, and prior review",fix,core,6344,ggallen,https://github.com/fullsend-ai/fullsend/pull/6345
2026-08-18,fullsend,6342,fix(#6341): use manifest fullsend_ref in repos migrate scaffold,fix,core,6341,ggallen,https://github.com/fullsend-ai/fullsend/pull/6342
2026-08-18,fullsend,6338,fix(#6337): add SHA ancestry check to upgrade downgrade guard,fix,core,6337,ggallen,https://github.com/fullsend-ai/fullsend/pull/6338
2026-08-18,fullsend,6336,refactor(#6305): internalize mintEnv and static HTTPDoer,other,,,,https://github.com/fullsend-ai/fullsend/pull/6336
2026-08-18,fullsend,6332,fix(#6331): merge with existing manifest in repos migrate,fix,core,6331,ggallen,https://github.com/fullsend-ai/fullsend/pull/6332
2026-08-18,fullsend,6324,fix(#6323): skip fullsend_ref drift when symbolic refs match,fix,core,6323,ggallen,https://github.com/fullsend-ai/fullsend/pull/6324
2026-08-18,fullsend,6315,refactor(#6312): promote OIDC audience to shared const,other,,,,https://github.com/fullsend-ai/fullsend/pull/6315
2026-08-18,fullsend,6313,refactor(#6170): fold RepoPool and RepoEnsurer into install drivers,other,,,,https://github.com/fullsend-ai/fullsend/pull/6313
2026-08-18,fullsend,6309,chore(deps): update registry.access.redhat.com/ubi10/ubi docker digest to c9da135,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6309
2026-08-18,fullsend,6293,chore(deps): update dependency typescript-eslint to v8.67.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6293
2026-08-18,fullsend,6290,fix: reapply mint.fullsend.sh as default hosted mint URL,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/6290
2026-08-18,fullsend,6272,"chore: add ""jira"" as a valid forge platform key",chore,,,,https://github.com/fullsend-ai/fullsend/pull/6272
2026-08-18,fullsend,6237,docs!: add ADR 0088 for CEL-guarded overlays in the harness schema,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6237
2026-08-18,fullsend,6131,chore(deps): update registry.access.redhat.com/ubi10/go-toolset docker digest to 26d2558,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6131
2026-08-18,fullsend,6110,fix(deps): resolve OpenShell digest lookup,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/6110
2026-08-18,fullsend,6107,fix(deps): update module google.golang.org/protobuf to v1.36.12,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/6107
2026-08-18,fullsend,6079,chore(deps): update dependency @anthropic-ai/claude-code to v2.1.234,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6079
2026-08-18,fullsend,5961,feat(#582): support exit code 78 as neutral pre-script skip,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5961
2026-08-18,fullsend,5951,chore: add reproducible GitLab Runner VM setup with OCI CA hook,chore,,,,https://github.com/fullsend-ai/fullsend/pull/5951
2026-08-18,fullsend,5776,fix(#5774): retry commitFiles on stale tree SHA 422,fix,core,5774,ralphbean,https://github.com/fullsend-ai/fullsend/pull/5776
2026-08-18,fullsend,5765,docs(adr): add ADR 0089 — PR-level risk assessment scoring,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5765
2026-08-18,agents,874,chore: update fullsend per-repo installation,chore,,,,https://github.com/fullsend-ai/agents/pull/874
2026-08-18,agents,873,chore: update fullsend per-repo installation,chore,,,,https://github.com/fullsend-ai/agents/pull/873
2026-08-18,agents,855,fix(#854): update stale policy refs and mask GITLAB_TOKEN in post-code,fix,core,854,ggallen,https://github.com/fullsend-ai/agents/pull/855
2026-08-18,agents,827,feat(triage): add Jira Cloud tracker support,feat,,,,https://github.com/fullsend-ai/agents/pull/827
2026-08-18,agents,753,docs(pr-review): tighten weak language and add trigger phrase,docs,,,,https://github.com/fullsend-ai/agents/pull/753
2026-08-18,agents,481,fix(#479): add create-on-missing fallback for ready-for-review label,fix,core,479,waynesun09,https://github.com/fullsend-ai/agents/pull/481
2026-08-19,fullsend,6389,ci(#6387): skip cancelled/skipped artifacts in WaitForHarnessAgent,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6389
2026-08-19,fullsend,6377,fix(#6204): use PER_REPO_WIF_REPOS=* for GCP public mint mode,fix,core,6204,ifireball,https://github.com/fullsend-ai/fullsend/pull/6377
2026-08-19,fullsend,6376,"fix(#6374): classify needs-breakdown, needs-design, and workflow-blocked issues",fix,core,6374,ifireball,https://github.com/fullsend-ai/fullsend/pull/6376
2026-08-19,fullsend,6372,feat(#6198): surface unresolved thread details and add --resolve-threads,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6372
2026-08-19,fullsend,6367,fix(#6127): dispatch URL-sourced child harnesses that inherit a URL base,fix,bot,6127,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/6367
2026-08-19,fullsend,6350,feat(#6346): simplify repos.yaml manifest format,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6350
2026-08-19,fullsend,6349,fix(#6348): preserve file extension in fetchBaseFile cache paths,fix,core,6348,ralphbean,https://github.com/fullsend-ai/fullsend/pull/6349
2026-08-19,fullsend,6340,feat(#6339): replace jira-poll HarnessRouter with CEL trigger evaluation,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6340
2026-08-19,fullsend,6335,feat(#6334): add openshell provider and profile for Jira,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6335
2026-08-19,fullsend,6329,docs(#6328): remove ADR references from user-facing documentation,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6329
2026-08-19,fullsend,6250,fix(#5536): use is_bot for bot-author detection in fix eligibility,fix,core,5536,rh-hemartin,https://github.com/fullsend-ai/fullsend/pull/6250
2026-08-19,fullsend,6114,docs(#6113): surface org-mode deprecation in agent-visible files,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6114
2026-08-19,agents,815,feat(#814): make review agent multi-forge (GitHub + GitLab),feat,,,,https://github.com/fullsend-ai/agents/pull/815
2026-08-20,fullsend,6419,fix(#6418): pass ORIGINATING_URL and REPO_FULL_NAME in GitLab dispatch,fix,core,6418,ggallen,https://github.com/fullsend-ai/fullsend/pull/6419
2026-08-20,fullsend,6417,fix(#6415): add fix-stage environment for GitLab dispatch,fix,core,6415,ggallen,https://github.com/fullsend-ai/fullsend/pull/6417
2026-08-20,fullsend,6413,chore(web): remove the admin SPA and its OAuth worker routes,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6413
2026-08-20,fullsend,6400,chore: update fullsend per-repo installation,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6400
2026-08-20,fullsend,6399,fix(#6397): add missing status comment params to prioritize job,fix,core,6397,ggallen,https://github.com/fullsend-ai/fullsend/pull/6399
2026-08-20,fullsend,6398,docs(#6160): extract harness field reference into living doc,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6398
2026-08-20,fullsend,6379,ci: add dispatch workflow to trigger scaffold sync,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6379
2026-08-20,fullsend,6375,docs(#5598): add CLI-to-documentation cross-reference guide,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6375
2026-08-20,fullsend,6365,feat(#5880): add GitHub OAuth2 status auth for GET /v1/status,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6365
2026-08-20,fullsend,6364,ci(e2e): bind behaviour job to dev and stage environments,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6364
2026-08-20,fullsend,6360,chore(deps): update experiments digest to 2698f08,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6360
2026-08-20,fullsend,6279,"fix(#6178): bump actions/cache to v6.1.0, add actions:write to harness-dispatch",fix,external,6178,deboer-tim,https://github.com/fullsend-ai/fullsend/pull/6279
2026-08-20,fullsend,6217,ci(#6216): retry transient errors in after-scenario cleanup hooks,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6217
2026-08-20,fullsend,6083,docs(adr): add ADR 0086 for conversation surface participation,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6083
2026-08-20,fullsend,6036,feat(eval)!: add eval measurements and EM-001 trace_fitness scorer,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6036
2026-08-20,fullsend,5923,docs(#5861): remove label and priority from filing skill,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5923
2026-08-20,fullsend,5788,fix(#5537): remove duplicate token/cost attributes from root span,fix,core,5537,rh-hemartin,https://github.com/fullsend-ai/fullsend/pull/5788
2026-08-20,agents,883,fix(#880): resolve retro agent provider credential conflict,fix,core,880,maruiz93,https://github.com/fullsend-ai/agents/pull/883
2026-08-20,agents,882,chore: add dispatch workflow to trigger agent digest sync,chore,,,,https://github.com/fullsend-ai/agents/pull/882
2026-08-20,agents,820,feat(#818): make prioritize agent multi-forge (GitHub + GitLab),feat,,,,https://github.com/fullsend-ai/agents/pull/820
2026-08-20,agents,817,feat(#816): make retro agent multi-forge (GitHub + GitLab),feat,,,,https://github.com/fullsend-ai/agents/pull/817
2026-08-20,agents,722,feat(eval): add measurement manifests for online scoring,feat,,,,https://github.com/fullsend-ai/agents/pull/722
2026-08-21,fullsend,6449,fix(#6448): add flock serialization to ImportProfiles,fix,core,6448,maruiz93,https://github.com/fullsend-ai/fullsend/pull/6449
2026-08-21,fullsend,6446,fix(#5388): write FULLSEND_REVIEW_CLIENT_ID during per-repo install,fix,bot,5388,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/6446
2026-08-21,fullsend,6437,fix(#6435): serialize ImportProfile with flock and retry EnsureProvider,fix,core,6435,ggallen,https://github.com/fullsend-ai/fullsend/pull/6437
2026-08-21,fullsend,6421,fix(#6420): make ImportProfile concurrency-safe with hash-based caching,fix,core,6420,maruiz93,https://github.com/fullsend-ai/fullsend/pull/6421
2026-08-21,fullsend,6416,fix(#6412): limit sandbox name to 19 characters for OpenShell,fix,external,6412,benoitf,https://github.com/fullsend-ai/fullsend/pull/6416
2026-08-21,fullsend,6414,chore(deps): update experiments digest to c4c3e79,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6414
2026-08-21,fullsend,6405,fix(#6358): load sandbox hook settings via --settings flag,fix,core,6358,waynesun09,https://github.com/fullsend-ai/fullsend/pull/6405
2026-08-21,fullsend,6396,fix(#6386): pin agent fallback to installed workflow version,fix,core,6386,ggallen,https://github.com/fullsend-ai/fullsend/pull/6396
2026-08-21,fullsend,6382,chore(deps): update registry.access.redhat.com/ubi10/go-toolset docker digest to a7e505b,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6382
2026-08-21,fullsend,6355,refactor(runtime): make sandbox tool hooks and runner capabilities runtime-neutral,other,,,,https://github.com/fullsend-ai/fullsend/pull/6355
2026-08-21,fullsend,6325,chore(deps): update dependency vitest to v4.1.11,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6325
2026-08-21,fullsend,6230,chore(#6228): add qodo pr-agent config to disable stale Go test rules,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6230
2026-08-21,fullsend,6206,fix(#6205): strip [bot] suffix from bot-login constants in nextwork.py,fix,core,6205,ralphbean,https://github.com/fullsend-ai/fullsend/pull/6206
2026-08-21,agents,917,fix(#914): add Skill to triage and prioritize tools,fix,core,914,ascerra,https://github.com/fullsend-ai/agents/pull/917
2026-08-21,agents,908,chore(#904): deduplicate harness config across forge sections,chore,,,,https://github.com/fullsend-ai/agents/pull/908
2026-08-21,agents,887,fix(#847): use closing-reference queries for PR-issue matching,fix,core,847,ggallen,https://github.com/fullsend-ai/agents/pull/887
2026-08-21,agents,876,chore: check JIRA vars before making api calls,chore,,,,https://github.com/fullsend-ai/agents/pull/876
2026-08-21,agents,872,feat(#860): make fix agent multi-forge (GitHub + GitLab),feat,,,,https://github.com/fullsend-ai/agents/pull/872
2026-08-22,fullsend,6495,feat(#6494): implement validation loop feedback_mode,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6495
2026-08-22,fullsend,6493,chore(#6490): thread project_number from scheduler to prioritize thin caller,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6493
2026-08-22,fullsend,6492,feat(#6487): report component-level detail in dry-run output,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6492
2026-08-22,fullsend,6491,fix(#6489): add exponential backoff to waitForFork,fix,bot,6489,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/6491
2026-08-22,fullsend,6486,"chore: remove pinned agent digests, disable scaffold sync dispatch",chore,,,,https://github.com/fullsend-ai/fullsend/pull/6486
2026-08-22,fullsend,6484,chore(#6483): use runner :dev tag in GitLab CI scaffolds,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6484
2026-08-22,fullsend,6482,fix(#6481): unify component checks between repos status and install,fix,core,6481,ggallen,https://github.com/fullsend-ai/fullsend/pull/6482
2026-08-22,fullsend,6479,"fix(#6477): converge GitLab CI templates during upgrade, fix GOPATH on non-root runners",fix,core,6477,ggallen,https://github.com/fullsend-ai/fullsend/pull/6479
2026-08-22,fullsend,6467,"feat(#6464): add the pi runtime (stream parser, Bootstrap/Run, Vertex provider, enablement)",feat,,,,https://github.com/fullsend-ai/fullsend/pull/6467
2026-08-22,fullsend,6461,fix(#6460): export RUNNER_TEMP with /tmp fallback in GitLab agent template,fix,core,6460,ggallen,https://github.com/fullsend-ai/fullsend/pull/6461
2026-08-22,fullsend,6451,fix(#6450): install prioritize.yml per-repo and document scheduler,fix,core,6450,ggallen,https://github.com/fullsend-ai/fullsend/pull/6451
2026-08-22,fullsend,6447,feat(#6445): decouple fullsend CLI from runner image,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6447
2026-08-22,fullsend,6001,fix(post-review): post file-level comments in a separate review,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/6001
2026-08-22,agents,936,"chore: remove pinned agent digests, disable auto sync dispatch",chore,,,,https://github.com/fullsend-ai/agents/pull/936
2026-08-22,agents,928,fix(#914): space before Skill in tools frontmatter,fix,core,914,ascerra,https://github.com/fullsend-ai/agents/pull/928
2026-08-22,agents,921,fix(#920): replace hardcoded GitLab host allowlist with dynamic trust sources,fix,core,920,ggallen,https://github.com/fullsend-ai/agents/pull/921
2026-08-22,agents,918,feat(#916): add multi-forge support to scribe agent,feat,,,,https://github.com/fullsend-ai/agents/pull/918
2026-08-23,fullsend,6534,feat(#6526): surface runtime/model and make the runtime selectable at setup and per run,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6534
2026-08-23,fullsend,6524,chore(#6522): move the DeBERTa scanner out of the sandbox image and into the runner image,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6524
2026-08-23,fullsend,6521,fix(#6518): restore config.yaml agents between pool slot leases,fix,core,6518,ifireball,https://github.com/fullsend-ai/fullsend/pull/6521
2026-08-23,fullsend,6520,feat(#608): diagnose un-normalized tool names in allowlist hook,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6520
2026-08-23,fullsend,6519,test(#6517): restore allowed_remote_resources in CleanupScenario,test,,,,https://github.com/fullsend-ai/fullsend/pull/6519
2026-08-23,fullsend,6515,docs(#6307): add mintcore contributor guide,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6515
2026-08-23,fullsend,6510,fix(#6502): frame and sanitize validation feedback in agent prompt,fix,core,6502,waynesun09,https://github.com/fullsend-ai/fullsend/pull/6510
2026-08-23,fullsend,6508,docs(#6485): add pi runtime local-run guide section,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6508
2026-08-23,fullsend,6505,fix(#6504): move pi extension path from /opt to /usr/local/share,fix,core,6504,waynesun09,https://github.com/fullsend-ai/fullsend/pull/6505
2026-08-23,fullsend,6498,refactor(#6496): unify repos install into single convergence loop,other,,,,https://github.com/fullsend-ai/fullsend/pull/6498
2026-08-23,fullsend,6472,fix(#6471): validate config-driven runtimes against ValidRuntimes(),fix,core,6471,waynesun09,https://github.com/fullsend-ai/fullsend/pull/6472
2026-08-23,fullsend,6373,fix(#1158): zero PEM block and RSA key internals after JWT signing,fix,core,1158,ifireball,https://github.com/fullsend-ai/fullsend/pull/6373
2026-08-23,fullsend,6166,fix(#6165): tighten auth_header redactor pattern to prevent JSON corruption,fix,bot,6165,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/6166
2026-08-23,agents,975,"feat(#971): runtime docs, explicit effort in every harness, eval runtime/model overrides",feat,,,,https://github.com/fullsend-ai/agents/pull/975
2026-08-23,agents,965,feat(#935): add pi runtime plumbing to fleet harnesses,feat,,,,https://github.com/fullsend-ai/agents/pull/965
2026-08-23,agents,960,feat(#949): run pre-commit inside the code/fix validation loop,feat,,,,https://github.com/fullsend-ai/agents/pull/960
2026-08-23,agents,948,feat(#947): adopt feedback_mode: append for code and fix harnesses,feat,,,,https://github.com/fullsend-ai/agents/pull/948
2026-08-23,agents,946,fix(#945): run hooks directly when pre-commit cannot fetch repos,fix,core,945,waynesun09,https://github.com/fullsend-ai/agents/pull/946
2026-08-23,agents,934,fix(#933): lower pre-commit time-budget gate from 40% to 10%,fix,bot,933,fullsend-ai-retro[bot],https://github.com/fullsend-ai/agents/pull/934
2026-08-24,fullsend,6569,ci(#6567): remove repo unenrollment phase from e2e test,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6569
2026-08-24,fullsend,6568,fix(#6564): switch Fedora repos from metalink to baseurl for egress,fix,core,6564,ggallen,https://github.com/fullsend-ai/fullsend/pull/6568
2026-08-24,fullsend,6562,chore(ci): increase max_turns to 45,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6562
2026-08-24,fullsend,6555,fix(#6553): make branch-ref convergence idempotent,fix,core,6553,waynesun09,https://github.com/fullsend-ai/fullsend/pull/6555
