date,repo,type,event,number,title,url
2026-07-31,agents,issue,closed,186,"eval scrub: add minimum-length guard on ::add-mask:: values",https://github.com/fullsend-ai/agents/issues/186
2026-07-31,agents,issue,closed,159,"Post-review.sh should retry on transient GitHub API errors when submitting formal PR reviews",https://github.com/fullsend-ai/agents/issues/159
2026-08-01,fullsend,pr,opened,5819,"docs(#5818): add guidance for doc cleanup on feature removal",https://github.com/fullsend-ai/fullsend/pull/5819
2026-08-01,fullsend,pr,opened,5816,"feat(#5815): add repos migrate command, remove repos init",https://github.com/fullsend-ai/fullsend/pull/5816
2026-08-01,fullsend,pr,opened,5814,"chore(deps): update dependency globals to v17.8.0",https://github.com/fullsend-ai/fullsend/pull/5814
2026-08-01,fullsend,pr,opened,5813,"feat(#5812): add set-default, secret reuse, remove inference_region and deprecated fields",https://github.com/fullsend-ai/fullsend/pull/5813
2026-08-01,fullsend,pr,opened,5810,"fix(docs): track OpenShell pin with Renovate",https://github.com/fullsend-ai/fullsend/pull/5810
2026-08-01,fullsend,pr,opened,5809,"chore(deps): update dependency eslint-plugin-svelte to v3.22.0",https://github.com/fullsend-ai/fullsend/pull/5809
2026-08-01,fullsend,pr,merged,5816,"feat(#5815): add repos migrate command, remove repos init",https://github.com/fullsend-ai/fullsend/pull/5816
2026-08-01,fullsend,pr,merged,5813,"feat(#5812): add set-default, secret reuse, remove inference_region and deprecated fields",https://github.com/fullsend-ai/fullsend/pull/5813
2026-08-01,fullsend,pr,merged,5807,"feat(#5806): consolidate repos commands from 9 to 4",https://github.com/fullsend-ai/fullsend/pull/5807
2026-08-01,fullsend,issue,opened,5820,"Fix repos management documentation gaps",https://github.com/fullsend-ai/fullsend/issues/5820
2026-08-01,fullsend,issue,opened,5818,"AGENTS.md: add guidance to search docs for stale references when removing features",https://github.com/fullsend-ai/fullsend/issues/5818
2026-08-01,fullsend,issue,opened,5817,"Consolidate 22+ overlapping ""skip retro/agent dispatch"" issues into a single design issue",https://github.com/fullsend-ai/fullsend/issues/5817
2026-08-01,fullsend,issue,opened,5815,"repos migrate: one-command migration from per-org to per-repo install",https://github.com/fullsend-ai/fullsend/issues/5815
2026-08-01,fullsend,issue,opened,5812,"repos: add set-default command, secret reuse, remove inference_region from schema, clean up deprecated fields",https://github.com/fullsend-ai/fullsend/issues/5812
2026-08-01,fullsend,issue,opened,5811,"Skip fix dispatch at routing level for human-authored PRs without fullsend-fix label",https://github.com/fullsend-ai/fullsend/issues/5811
2026-08-01,fullsend,issue,closed,5815,"repos migrate: one-command migration from per-org to per-repo install",https://github.com/fullsend-ai/fullsend/issues/5815
2026-08-01,fullsend,issue,closed,5812,"repos: add set-default command, secret reuse, remove inference_region from schema, clean up deprecated fields",https://github.com/fullsend-ai/fullsend/issues/5812
2026-08-01,.fullsend,pr,opened,151,"chore(deps): update fullsend-ai/agents digest to a0fec95",https://github.com/fullsend-ai/.fullsend/pull/151
2026-08-01,.fullsend,pr,merged,151,"chore(deps): update fullsend-ai/agents digest to a0fec95",https://github.com/fullsend-ai/.fullsend/pull/151
2026-08-02,fullsend,pr,opened,5840,"chore(deps): update docker/login-action action to v4.6.0",https://github.com/fullsend-ai/fullsend/pull/5840
2026-08-02,fullsend,pr,opened,5839,"feat(#5835): bootstrap manifest when file does not exist",https://github.com/fullsend-ai/fullsend/pull/5839
2026-08-02,fullsend,pr,opened,5837,"fix(#5832): strip OIDC credentials from user-controlled environments",https://github.com/fullsend-ai/fullsend/pull/5837
2026-08-02,fullsend,pr,opened,5836,"chore(#5824): remove CUSTOM_BASE overlay loop from reusable workflows",https://github.com/fullsend-ai/fullsend/pull/5836
2026-08-02,fullsend,pr,opened,5826,"feat(mint)!: harden repos scope against cross-repo minting",https://github.com/fullsend-ai/fullsend/pull/5826
2026-08-02,fullsend,pr,opened,5825,"chore(deps): update dependency typescript-eslint to v8.65.0",https://github.com/fullsend-ai/fullsend/pull/5825
2026-08-02,fullsend,pr,opened,5823,"fix(#5822): carry over org config fields during repos migrate",https://github.com/fullsend-ai/fullsend/pull/5823
2026-08-02,fullsend,pr,opened,5821,"docs(#5820): fix repos management documentation gaps",https://github.com/fullsend-ai/fullsend/pull/5821
2026-08-02,fullsend,pr,merged,5839,"feat(#5835): bootstrap manifest when file does not exist",https://github.com/fullsend-ai/fullsend/pull/5839
2026-08-02,fullsend,pr,merged,5823,"fix(#5822): carry over org config fields during repos migrate",https://github.com/fullsend-ai/fullsend/pull/5823
2026-08-02,fullsend,pr,merged,5821,"docs(#5820): fix repos management documentation gaps",https://github.com/fullsend-ai/fullsend/pull/5821
2026-08-02,fullsend,issue,opened,5843,"feat(sandbox): add ownership and expiration labels",https://github.com/fullsend-ai/fullsend/issues/5843
2026-08-02,fullsend,issue,opened,5842,"feat(sandbox): support non-interactive OpenShell workload authentication",https://github.com/fullsend-ai/fullsend/issues/5842
2026-08-02,fullsend,issue,opened,5841,"feat(mint): accept file-backed OIDC assertions",https://github.com/fullsend-ai/fullsend/issues/5841
2026-08-02,fullsend,issue,opened,5838,"mint: separate caller allow-list from workflow-host allow-list (default fullsend-ai/fullsend)",https://github.com/fullsend-ai/fullsend/issues/5838
2026-08-02,fullsend,issue,opened,5835,"repos install: create manifest file when it does not exist",https://github.com/fullsend-ai/fullsend/issues/5835
2026-08-02,fullsend,issue,opened,5834,"mint: require explicit foreign-permission syntax for org-wide token minting",https://github.com/fullsend-ai/fullsend/issues/5834
2026-08-02,fullsend,issue,opened,5833,"mint: add a repo-level foreign allow-list for controlled inter-org and intra-org cross-repo access",https://github.com/fullsend-ai/fullsend/issues/5833
2026-08-02,fullsend,issue,opened,5832,"mint: block token minting from user-controlled scripts and LLM sessions",https://github.com/fullsend-ai/fullsend/issues/5832
2026-08-02,fullsend,issue,opened,5831,"mint: require a non-empty repos field; reject omitted and empty lists",https://github.com/fullsend-ai/fullsend/issues/5831
2026-08-02,fullsend,issue,opened,5830,"e2e: mint org-wide tokens with repos: [""*""] instead of an empty/omitted repos list",https://github.com/fullsend-ai/fullsend/issues/5830
2026-08-02,fullsend,issue,opened,5829,"mint: support ""*"" as the explicit org-wide repos signal for cross-org tokens",https://github.com/fullsend-ai/fullsend/issues/5829
2026-08-02,fullsend,issue,opened,5828,"mint: forbid intra-org cross-repo token minting by default; gate org-mode shapes behind a feature flag",https://github.com/fullsend-ai/fullsend/issues/5828
2026-08-02,fullsend,issue,opened,5827,"Epic: Harden mint token scoping and foreign permissions",https://github.com/fullsend-ai/fullsend/issues/5827
2026-08-02,fullsend,issue,opened,5824,"Remove customized/ directory overlay mechanism (ADR-0064)",https://github.com/fullsend-ai/fullsend/issues/5824
2026-08-02,fullsend,issue,opened,5822,"repos migrate does not carry over org config fields or register repos in mint",https://github.com/fullsend-ai/fullsend/issues/5822
2026-08-02,fullsend,issue,closed,5835,"repos install: create manifest file when it does not exist",https://github.com/fullsend-ai/fullsend/issues/5835
2026-08-02,fullsend,issue,closed,5822,"repos migrate does not carry over org config fields or register repos in mint",https://github.com/fullsend-ai/fullsend/issues/5822
2026-08-02,fullsend,issue,closed,5820,"Fix repos management documentation gaps",https://github.com/fullsend-ai/fullsend/issues/5820
2026-08-02,agents,issue,opened,616,"Scope classification should escalate from trivial when version bumps introduce new API surface",https://github.com/fullsend-ai/agents/issues/616
2026-08-03,fullsend,pr,opened,5874,"feat(#5873): wire Vertex AI inference credentials for GitLab agents",https://github.com/fullsend-ai/fullsend/pull/5874
2026-08-03,fullsend,pr,opened,5871,"ci(#5830): pass explicit repos: [""*""] in e2e token mint",https://github.com/fullsend-ai/fullsend/pull/5871
2026-08-03,fullsend,pr,opened,5868,"docs: add base: composition and deprecated customized/ to glossary",https://github.com/fullsend-ai/fullsend/pull/5868
2026-08-03,fullsend,pr,opened,5866,"chore(#5864): remove migrate-customizations command",https://github.com/fullsend-ai/fullsend/pull/5866
2026-08-03,fullsend,pr,opened,5865,"chore(deps): update docker/setup-buildx-action action to v4.2.0",https://github.com/fullsend-ai/fullsend/pull/5865
2026-08-03,fullsend,pr,opened,5859,"feat(#5858): add Policy field to ForgeConfig",https://github.com/fullsend-ai/fullsend/pull/5859
2026-08-03,fullsend,pr,opened,5857,"chore(deps): update docker/metadata-action action to v6.2.0",https://github.com/fullsend-ai/fullsend/pull/5857
2026-08-03,fullsend,pr,opened,5856,"feat(#5854): decouple per-repo enrollment from ALLOWED_ORGS",https://github.com/fullsend-ai/fullsend/pull/5856
2026-08-03,fullsend,pr,opened,5853,"fix(#5852): scope harness wait/count/absent to agent's job",https://github.com/fullsend-ai/fullsend/pull/5853
2026-08-03,fullsend,pr,opened,5851,"ci(renovate): auto-update tirith SHA256 checksums on version bump",https://github.com/fullsend-ai/fullsend/pull/5851
2026-08-03,fullsend,pr,opened,5850,"docs(#5848): add CLI flag documentation sync rule to AGENTS.md",https://github.com/fullsend-ai/fullsend/pull/5850
2026-08-03,fullsend,pr,opened,5847,"chore(deps): update registry.access.redhat.com/ubi10/ubi docker digest to 9ae6ff5",https://github.com/fullsend-ai/fullsend/pull/5847
2026-08-03,fullsend,pr,opened,5846,"feat(repos): make repos install/uninstall the single path for GitLab",https://github.com/fullsend-ai/fullsend/pull/5846
2026-08-03,fullsend,pr,opened,5845,"feat(#5844): make repos install/uninstall the single path for GitLab",https://github.com/fullsend-ai/fullsend/pull/5845
2026-08-03,fullsend,pr,merged,5868,"docs: add base: composition and deprecated customized/ to glossary",https://github.com/fullsend-ai/fullsend/pull/5868
2026-08-03,fullsend,pr,merged,5865,"chore(deps): update docker/setup-buildx-action action to v4.2.0",https://github.com/fullsend-ai/fullsend/pull/5865
2026-08-03,fullsend,pr,merged,5859,"feat(#5858): add Policy field to ForgeConfig",https://github.com/fullsend-ai/fullsend/pull/5859
2026-08-03,fullsend,pr,merged,5853,"fix(#5852): scope harness wait/count/absent to agent's job",https://github.com/fullsend-ai/fullsend/pull/5853
2026-08-03,fullsend,pr,merged,5847,"chore(deps): update registry.access.redhat.com/ubi10/ubi docker digest to 9ae6ff5",https://github.com/fullsend-ai/fullsend/pull/5847
2026-08-03,fullsend,pr,merged,5845,"feat(#5844): make repos install/uninstall the single path for GitLab",https://github.com/fullsend-ai/fullsend/pull/5845
2026-08-03,fullsend,pr,merged,5840,"chore(deps): update docker/login-action action to v4.6.0",https://github.com/fullsend-ai/fullsend/pull/5840
2026-08-03,fullsend,pr,merged,5837,"fix(#5832): strip OIDC credentials from user-controlled environments",https://github.com/fullsend-ai/fullsend/pull/5837
2026-08-03,fullsend,pr,merged,5826,"feat(mint)!: harden repos scope against cross-repo minting",https://github.com/fullsend-ai/fullsend/pull/5826
2026-08-03,fullsend,pr,merged,5825,"chore(deps): update dependency typescript-eslint to v8.65.0",https://github.com/fullsend-ai/fullsend/pull/5825
2026-08-03,fullsend,pr,merged,5819,"docs(#5818): add guidance for doc cleanup on feature removal",https://github.com/fullsend-ai/fullsend/pull/5819
2026-08-03,fullsend,pr,merged,5814,"chore(deps): update dependency globals to v17.9.0",https://github.com/fullsend-ai/fullsend/pull/5814
2026-08-03,fullsend,pr,merged,5809,"chore(deps): update dependency eslint-plugin-svelte to v3.22.0",https://github.com/fullsend-ai/fullsend/pull/5809
2026-08-03,fullsend,pr,merged,5801,"chore(deps): update dependency eslint to v10.8.0",https://github.com/fullsend-ai/fullsend/pull/5801
2026-08-03,fullsend,pr,merged,5798,"docs(adr): add ADR 0080 and 0081 for config.yaml vs. agent env scope",https://github.com/fullsend-ai/fullsend/pull/5798
2026-08-03,fullsend,pr,merged,5787,"chore: update fullsend shim workflow",https://github.com/fullsend-ai/fullsend/pull/5787
2026-08-03,fullsend,pr,merged,5778,"feat: add experimental Jira poll input driver",https://github.com/fullsend-ai/fullsend/pull/5778
2026-08-03,fullsend,pr,merged,5763,"fix(#5761): resolve source dir before dry-run output",https://github.com/fullsend-ai/fullsend/pull/5763
2026-08-03,fullsend,pr,merged,5639,"feat(#5631)!: make --preview accept alias for real Wrangler preview upload",https://github.com/fullsend-ai/fullsend/pull/5639
2026-08-03,fullsend,pr,merged,5638,"fix(#1165): accumulate errors in uninstallOIDC instead of returning early",https://github.com/fullsend-ai/fullsend/pull/5638
2026-08-03,fullsend,pr,merged,5637,"fix(#1162): validate project ID format in StoreAgentPEM",https://github.com/fullsend-ai/fullsend/pull/5637
2026-08-03,fullsend,pr,merged,5589,"chore(deps): update dependency @anthropic-ai/claude-code to v2.1.220",https://github.com/fullsend-ai/fullsend/pull/5589
2026-08-03,fullsend,pr,closed,5846,"feat(repos): make repos install/uninstall the single path for GitLab",https://github.com/fullsend-ai/fullsend/pull/5846
2026-08-03,fullsend,pr,closed,5674,"fix(#5669): align head_sha schema pattern with CLI regex",https://github.com/fullsend-ai/fullsend/pull/5674
2026-08-03,fullsend,issue,opened,5873,"feat: wire Vertex AI inference credentials for GitLab agents",https://github.com/fullsend-ai/fullsend/issues/5873
2026-08-03,fullsend,issue,opened,5872,"Plugin files missing from scaffold after agent-resolution refactor breaks all code agent runs",https://github.com/fullsend-ai/fullsend/issues/5872
2026-08-03,fullsend,issue,opened,5870,"Absorb workflow-side agent setup into fullsend run (ADR 0072 Option C)",https://github.com/fullsend-ai/fullsend/issues/5870
2026-08-03,fullsend,issue,opened,5869,"Make Scribe its own app with dedicated icon",https://github.com/fullsend-ai/fullsend/issues/5869
2026-08-03,fullsend,issue,opened,5867,"admin: unenroll hosted-mint orgs that only needed per-repo enrollment",https://github.com/fullsend-ai/fullsend/issues/5867
2026-08-03,fullsend,issue,opened,5864,"Remove fullsend agent migrate-customizations command (ADR-0064 cleanup)",https://github.com/fullsend-ai/fullsend/issues/5864
2026-08-03,fullsend,issue,opened,5863,"Post PR comment when fix agent guard-rail blocks execution",https://github.com/fullsend-ai/fullsend/issues/5863
2026-08-03,fullsend,issue,opened,5862,"Update ADR statuses to superseded where functionality has been removed or replaced",https://github.com/fullsend-ai/fullsend/issues/5862
2026-08-03,fullsend,issue,opened,5861,"Remove label and priority settings from issue filing skill",https://github.com/fullsend-ai/fullsend/issues/5861
2026-08-03,fullsend,issue,opened,5860,"Adopt behavior test files as canonical feature documentation with status labels",https://github.com/fullsend-ai/fullsend/issues/5860
2026-08-03,fullsend,issue,opened,5858,"Add Policy to ForgeConfig for per-forge policy selection",https://github.com/fullsend-ai/fullsend/issues/5858
2026-08-03,fullsend,issue,opened,5855,"ops(hosted-mint): remove per-repo-only orgs from ALLOWED_ORGS",https://github.com/fullsend-ai/fullsend/issues/5855
2026-08-03,fullsend,issue,opened,5854,"mint: stop requiring ALLOWED_ORGS for PER_REPO_WIF_REPOS callers",https://github.com/fullsend-ai/fullsend/issues/5854
2026-08-03,fullsend,issue,opened,5852,"test(behaviour): harness wait/count/absent helpers observe wrong workflow runs",https://github.com/fullsend-ai/fullsend/issues/5852
2026-08-03,fullsend,issue,opened,5849,"Auto-merge cannot enqueue PRs on merge-queue-enabled branches with strict status checks",https://github.com/fullsend-ai/fullsend/issues/5849
2026-08-03,fullsend,issue,opened,5848,"AGENTS.md: add guidance to update docs/cli/ when changing CLI flag behavior",https://github.com/fullsend-ai/fullsend/issues/5848
2026-08-03,fullsend,issue,opened,5844,"feat(repos): make repos install/uninstall the single path for GitLab (Phase 4)",https://github.com/fullsend-ai/fullsend/issues/5844
2026-08-03,fullsend,issue,closed,5867,"admin: unenroll hosted-mint orgs that only needed per-repo enrollment",https://github.com/fullsend-ai/fullsend/issues/5867
2026-08-03,fullsend,issue,closed,5858,"Add Policy to ForgeConfig for per-forge policy selection",https://github.com/fullsend-ai/fullsend/issues/5858
2026-08-03,fullsend,issue,closed,5852,"test(behaviour): harness wait/count/absent helpers observe wrong workflow runs",https://github.com/fullsend-ai/fullsend/issues/5852
2026-08-03,fullsend,issue,closed,5844,"feat(repos): make repos install/uninstall the single path for GitLab (Phase 4)",https://github.com/fullsend-ai/fullsend/issues/5844
2026-08-03,fullsend,issue,closed,5832,"mint: block token minting from user-controlled scripts and LLM sessions",https://github.com/fullsend-ai/fullsend/issues/5832
2026-08-03,fullsend,issue,closed,5829,"mint: support ""*"" as the explicit org-wide repos signal for cross-org tokens",https://github.com/fullsend-ai/fullsend/issues/5829
2026-08-03,fullsend,issue,closed,5828,"mint: forbid intra-org cross-repo token minting by default; gate org-mode shapes behind a feature flag",https://github.com/fullsend-ai/fullsend/issues/5828
2026-08-03,fullsend,issue,closed,5818,"AGENTS.md: add guidance to search docs for stale references when removing features",https://github.com/fullsend-ai/fullsend/issues/5818
2026-08-03,fullsend,issue,closed,5761,"mint deploy --dry-run reports embedded source when checkout would be used",https://github.com/fullsend-ai/fullsend/issues/5761
2026-08-03,fullsend,issue,closed,5707,"test(behaviour): fork-related harness agent timeouts across all branches",https://github.com/fullsend-ai/fullsend/issues/5707
2026-08-03,fullsend,issue,closed,5631,"mint deploy --platform=cloudflare --preview=<alias>: real Wrangler preview upload",https://github.com/fullsend-ai/fullsend/issues/5631
2026-08-03,fullsend,issue,closed,4911,"feat(config): layered accessor for config.base.yaml and config.yaml (ADR 0069)",https://github.com/fullsend-ai/fullsend/issues/4911
2026-08-03,fullsend,issue,closed,1165,"layers: use errors.Join in uninstallOIDC for partial cleanup",https://github.com/fullsend-ai/fullsend/issues/1165
2026-08-03,fullsend,issue,closed,1164,"shim: add fork guard to review and retro dispatch on pull_request_target",https://github.com/fullsend-ai/fullsend/issues/1164
2026-08-03,fullsend,issue,closed,1162,"gcf: validate project ID in StoreAgentPEM",https://github.com/fullsend-ai/fullsend/issues/1162
2026-08-03,.fullsend,pr,opened,154,"chore(deps): update fullsend-ai/agents digest to 747566d",https://github.com/fullsend-ai/.fullsend/pull/154
2026-08-03,.fullsend,pr,opened,153,"feat: add docs-triage-guard skill to prevent auto-coding design docs",https://github.com/fullsend-ai/.fullsend/pull/153
2026-08-03,.fullsend,pr,opened,152,"chore(deps): update renovatebot/github-action action to v46.2.1",https://github.com/fullsend-ai/.fullsend/pull/152
2026-08-03,.fullsend,pr,merged,154,"chore(deps): update fullsend-ai/agents digest to 747566d",https://github.com/fullsend-ai/.fullsend/pull/154
2026-08-03,experiments,pr,merged,47,"chore: update fullsend shim workflow",https://github.com/fullsend-ai/experiments/pull/47
2026-08-03,metrics,pr,merged,6,"chore: update fullsend shim workflow",https://github.com/fullsend-ai/metrics/pull/6
2026-08-03,agents,pr,opened,635,"ci(#626): surface ok-to-test gate denial in Checks tab and docs",https://github.com/fullsend-ai/agents/pull/635
2026-08-03,agents,pr,opened,631,"chore: migrate remaining runner_env keys to env.runner",https://github.com/fullsend-ai/agents/pull/631
2026-08-03,agents,pr,opened,628,"docs(#626): document ok-to-test gate and add warning annotations",https://github.com/fullsend-ai/agents/pull/628
2026-08-03,agents,pr,opened,622,"fix(#621)!: tighten head_sha schema to require 40 or 64 hex chars",https://github.com/fullsend-ai/agents/pull/622
2026-08-03,agents,pr,opened,619,"feat(agents): add gh-classify agent",https://github.com/fullsend-ai/agents/pull/619
2026-08-03,agents,pr,opened,617,"eval(code): add 002-dead-config-field functional test case",https://github.com/fullsend-ai/agents/pull/617
2026-08-03,agents,pr,merged,631,"chore: migrate remaining runner_env keys to env.runner",https://github.com/fullsend-ai/agents/pull/631
2026-08-03,agents,pr,merged,622,"fix(#621)!: tighten head_sha schema to require 40 or 64 hex chars",https://github.com/fullsend-ai/agents/pull/622
2026-08-03,agents,pr,merged,615,"chore: update fullsend shim workflow",https://github.com/fullsend-ai/agents/pull/615
2026-08-03,agents,pr,merged,573,"refactor: move severity threshold default to harness env",https://github.com/fullsend-ai/agents/pull/573
2026-08-03,agents,pr,merged,476,"ci: add agent docs structure linter with Setup section",https://github.com/fullsend-ai/agents/pull/476
2026-08-03,agents,pr,closed,366,"fix(#365): detect and warn on cross-repo label application failure in post-retro",https://github.com/fullsend-ai/agents/pull/366
2026-08-03,agents,issue,opened,638,"Correctness subagent should follow ADR references discovered in code during investigation",https://github.com/fullsend-ai/agents/issues/638
2026-08-03,agents,issue,opened,637,"Code-implementation skill should give AGENTS.md precedence over inferred code patterns",https://github.com/fullsend-ai/agents/issues/637
2026-08-03,agents,issue,opened,636,"Fix-review skill should detect cross-iteration oscillation and escalate",https://github.com/fullsend-ai/agents/issues/636
2026-08-03,agents,issue,opened,634,"Security sub-agent should cross-reference vulnerability patterns in adjacent code when reviewing fixes",https://github.com/fullsend-ai/agents/issues/634
2026-08-03,agents,issue,opened,633,"Harden label_actions sanitizer in post-review.sh against GHA workflow-command injection",https://github.com/fullsend-ai/agents/issues/633
2026-08-03,agents,issue,opened,632,"Security sub-agent should suppress findings when its own analysis concludes no exploitation vector exists",https://github.com/fullsend-ai/agents/issues/632
2026-08-03,agents,issue,opened,630,"Challenger sub-agent should trace control flow around cited lines, not just verify cited code",https://github.com/fullsend-ai/agents/issues/630
2026-08-03,agents,issue,opened,629,"Triage should suppress ready-to-code when issue proposes multiple approaches without clear priority",https://github.com/fullsend-ai/agents/issues/629
2026-08-03,agents,issue,opened,627,"Retro agent should verify proposed_change text against codebase before including it",https://github.com/fullsend-ai/agents/issues/627
2026-08-03,agents,issue,opened,626,"Functional tests gate offers no reviewer signal that ok-to-test is still needed after workflow approval (PR #617)",https://github.com/fullsend-ai/agents/issues/626
2026-08-03,agents,issue,opened,625,"Triage recurrence comments should track fix PR status and surface blockers",https://github.com/fullsend-ai/agents/issues/625
2026-08-03,agents,issue,opened,624,"Retro agent should translate file paths to the target repo when filing cross-repo issues",https://github.com/fullsend-ai/agents/issues/624
2026-08-03,agents,issue,opened,623,"Re-review dimension-skipping must preserve evidence consumed by orchestrator-level checks",https://github.com/fullsend-ai/agents/issues/623
2026-08-03,agents,issue,opened,620,"Correctness sub-agent should verify config struct field propagation across adapter serialization paths",https://github.com/fullsend-ai/agents/issues/620
2026-08-03,agents,issue,opened,618,"triage: support user-defined categories via TRIAGE_EXTRA_CATEGORIES",https://github.com/fullsend-ai/agents/issues/618
2026-08-03,agents,issue,closed,621,"Tighten head_sha validation in review-result.schema.json to match CLI requirements",https://github.com/fullsend-ai/agents/issues/621
2026-08-04,fullsend,pr,opened,5918,"fix(#5917): fetch forge-specific skills and host_files from URL bases",https://github.com/fullsend-ai/fullsend/pull/5918
2026-08-04,fullsend,pr,opened,5916,"feat(#5838): separate workflow-host allow-list from caller allow-list",https://github.com/fullsend-ai/fullsend/pull/5916
2026-08-04,fullsend,pr,opened,5915,"fix(#5913): stop mint enroll from granting Vertex AI access",https://github.com/fullsend-ai/fullsend/pull/5915
2026-08-04,fullsend,pr,opened,5914,"fix(#5912): GitLab WIF install/uninstall cleanup and edge cases",https://github.com/fullsend-ai/fullsend/pull/5914
2026-08-04,fullsend,pr,opened,5910,"docs(#5909): document cross-repo retro label limitation",https://github.com/fullsend-ai/fullsend/pull/5910
2026-08-04,fullsend,pr,opened,5908,"fix(#5872): add URL resolution for plugins in harness",https://github.com/fullsend-ai/fullsend/pull/5908
2026-08-04,fullsend,pr,opened,5906,"feat(#5831)!: require non-empty repos field on mint requests",https://github.com/fullsend-ai/fullsend/pull/5906
2026-08-04,fullsend,pr,opened,5905,"chore(deps): update registry.access.redhat.com/ubi10/go-toolset docker digest to 1f675b8",https://github.com/fullsend-ai/fullsend/pull/5905
2026-08-04,fullsend,pr,opened,5904,"docs(#5903): document that poller gap > 24h silently drops events",https://github.com/fullsend-ai/fullsend/pull/5904
2026-08-04,fullsend,pr,opened,5898,"fix(#5896): set FULLSEND_WIF_PROVIDER and store bot token in Secret Manager",https://github.com/fullsend-ai/fullsend/pull/5898
2026-08-04,fullsend,pr,opened,5895,"feat(mint): add opt-in scribe agent role",https://github.com/fullsend-ai/fullsend/pull/5895
2026-08-04,fullsend,pr,opened,5893,"fix(#5892): apply per-org scope for dual-enrolled callers",https://github.com/fullsend-ai/fullsend/pull/5893
2026-08-04,fullsend,pr,opened,5891,"docs(#5890): generalize mint embed sync guidance in go-code.md",https://github.com/fullsend-ai/fullsend/pull/5891
2026-08-04,fullsend,pr,opened,5888,"docs(tracing): split tracing docs by audience",https://github.com/fullsend-ai/fullsend/pull/5888
2026-08-04,fullsend,pr,opened,5887,"fix(#5886): forward missing OTEL variables in managed workflows",https://github.com/fullsend-ai/fullsend/pull/5887
2026-08-04,fullsend,pr,opened,5878,"chore(deps): update experiments digest to 3e3f4df",https://github.com/fullsend-ai/fullsend/pull/5878
2026-08-04,fullsend,pr,opened,5875,"feat(#2113): extend URL support to plugins harness field",https://github.com/fullsend-ai/fullsend/pull/5875
2026-08-04,fullsend,pr,merged,5915,"fix(#5913): stop mint enroll from granting Vertex AI access",https://github.com/fullsend-ai/fullsend/pull/5915
2026-08-04,fullsend,pr,merged,5906,"feat(#5831)!: require non-empty repos field on mint requests",https://github.com/fullsend-ai/fullsend/pull/5906
2026-08-04,fullsend,pr,merged,5898,"fix(#5896): set FULLSEND_WIF_PROVIDER and store bot token in Secret Manager",https://github.com/fullsend-ai/fullsend/pull/5898
2026-08-04,fullsend,pr,merged,5893,"fix(#5892): apply per-org scope for dual-enrolled callers",https://github.com/fullsend-ai/fullsend/pull/5893
2026-08-04,fullsend,pr,merged,5878,"chore(deps): update experiments digest to 3e3f4df",https://github.com/fullsend-ai/fullsend/pull/5878
2026-08-04,fullsend,pr,merged,5875,"feat(#2113): extend URL support to plugins harness field",https://github.com/fullsend-ai/fullsend/pull/5875
2026-08-04,fullsend,pr,merged,5874,"feat(#5873): wire Vertex AI inference credentials for GitLab agents",https://github.com/fullsend-ai/fullsend/pull/5874
2026-08-04,fullsend,pr,merged,5871,"ci(#5830): pass explicit repos: [""*""] in e2e token mint",https://github.com/fullsend-ai/fullsend/pull/5871
2026-08-04,fullsend,pr,merged,5857,"chore(deps): update docker/metadata-action action to v6.2.0",https://github.com/fullsend-ai/fullsend/pull/5857
2026-08-04,fullsend,pr,merged,5856,"feat(#5854): decouple per-repo enrollment from ALLOWED_ORGS",https://github.com/fullsend-ai/fullsend/pull/5856
2026-08-04,fullsend,pr,merged,5836,"chore(#5824): remove CUSTOM_BASE overlay loop from reusable workflows",https://github.com/fullsend-ai/fullsend/pull/5836
2026-08-04,fullsend,pr,merged,5697,"chore(#5694): remove deprecated customized/ scaffold",https://github.com/fullsend-ai/fullsend/pull/5697
2026-08-04,fullsend,pr,merged,5665,"test(#3732): add kill switch and CEL is_fork exclusion to fork dispatch contract",https://github.com/fullsend-ai/fullsend/pull/5665
2026-08-04,fullsend,pr,merged,5562,"fix(telemetry)!: respect OTEL variables default behaviour",https://github.com/fullsend-ai/fullsend/pull/5562
2026-08-04,fullsend,pr,merged,5016,"docs(#4718): add ADR 0072 for the pre-script output protocol",https://github.com/fullsend-ai/fullsend/pull/5016
2026-08-04,fullsend,issue,opened,5919,"Track autonomy readiness: review agent identified cross-file label inconsistency on infrastructure-as-code PR in quay-konflux-components",https://github.com/fullsend-ai/fullsend/issues/5919
2026-08-04,fullsend,issue,opened,5917,"resolveBaseResources does not fetch forge-specific skills, policy, or host_files from URL-based base harnesses",https://github.com/fullsend-ai/fullsend/issues/5917
2026-08-04,fullsend,issue,opened,5913,"mint enroll (repo-scoped) unconditionally grants Vertex AI access as a side effect",https://github.com/fullsend-ai/fullsend/issues/5913
2026-08-04,fullsend,issue,opened,5912,"fix: GitLab WIF install/uninstall cleanup and edge cases",https://github.com/fullsend-ai/fullsend/issues/5912
2026-08-04,fullsend,issue,opened,5911,"feat: configurable third-party reviewer bots as fix agent triggers",https://github.com/fullsend-ai/fullsend/issues/5911
2026-08-04,fullsend,issue,opened,5909,"Document that cross-repo retro-filed issues don't get the ready-for-triage label",https://github.com/fullsend-ai/fullsend/issues/5909
2026-08-04,fullsend,issue,opened,5907,"v0.33.0 regression: file validation fails for plugins not fetched from agents repo",https://github.com/fullsend-ai/fullsend/issues/5907
