date,repo,type,event,number,actor,title,url
2026-07-29,fullsend,pr,opened_core,5737,waynesun09,"feat(#4718): add pre-script output protocol to fullsend run",https://github.com/fullsend-ai/fullsend/pull/5737
2026-07-29,fullsend,pr,opened_core,5736,ralphbean,"feat(#3697): add on_failure mode for comment.completion status notifications",https://github.com/fullsend-ai/fullsend/pull/5736
2026-07-29,fullsend,pr,opened_core,5714,ifireball,"test(#5707): fix missing harness agent fixtures and timeout diagnostics",https://github.com/fullsend-ai/fullsend/pull/5714
2026-07-29,fullsend,pr,opened_core,5711,ralphbean,"docs: align guide language with configured/derived/custom taxonomy",https://github.com/fullsend-ai/fullsend/pull/5711
2026-07-29,fullsend,pr,opened_core,5704,rh-hemartin,"feat(#5630): add scoped search filters to docs site",https://github.com/fullsend-ai/fullsend/pull/5704
2026-07-29,agents,issue,opened_external,532,deboer-tim,"Fix agent policy gaps with code agent",https://github.com/fullsend-ai/agents/issues/532
2026-07-29,agents,issue,opened_external,531,deboer-tim,"Code agent can't access npmjs",https://github.com/fullsend-ai/agents/issues/531
2026-07-29,agents,issue,closed_via_pr_external,419,deboer-tim,"Implicit requirement to create code image",https://github.com/fullsend-ai/agents/issues/419
2026-07-29,agents,pr,opened_core,536,waynesun09,"fix(pre-code): signal skip via the pre-script output protocol",https://github.com/fullsend-ai/agents/pull/536
2026-07-29,agents,pr,opened_core,523,waynesun09,"feat(scripts): gate triage-triggered code/fix PRs behind write+ approval",https://github.com/fullsend-ai/agents/pull/523
2026-07-30,fullsend,issue,closed_via_pr_external,3862,deboer-tim,"Documentation shouldn't link to ADRs",https://github.com/fullsend-ai/fullsend/issues/3862
2026-07-30,fullsend,pr,opened_core,5778,ralphbean,"feat: add experimental Jira poll input driver",https://github.com/fullsend-ai/fullsend/pull/5778
2026-07-30,fullsend,pr,opened_core,5765,maruiz93,"docs(adr): add ADR 0078 — PR-level risk assessment scoring",https://github.com/fullsend-ai/fullsend/pull/5765
2026-07-30,fullsend,pr,opened_core,5752,rh-hemartin,"refactor(#5696): scope shim permissions to dispatch job",https://github.com/fullsend-ai/fullsend/pull/5752
2026-07-30,agents,issue,opened_external,577,deboer-tim,"Code/fix agent conflict with Husky",https://github.com/fullsend-ai/agents/issues/577
2026-07-30,agents,issue,opened_external,565,deboer-tim,"Fix agent won't rebase / inconsistent behaviour",https://github.com/fullsend-ai/agents/issues/565
2026-07-30,agents,issue,opened_external,564,deboer-tim,"Fix agent unexpectedly changes PR direction",https://github.com/fullsend-ai/agents/issues/564
2026-07-30,agents,pr,opened_core,576,ralphbean,"fix(pre-code): harden GHA workflow command injection surface",https://github.com/fullsend-ai/agents/pull/576
2026-07-30,agents,pr,opened_core,573,ralphbean,"refactor: move severity threshold default to harness env",https://github.com/fullsend-ai/agents/pull/573
2026-07-30,agents,pr,opened_core,570,ralphbean,"chore: add .gitignore with __pycache__ exclusion",https://github.com/fullsend-ai/agents/pull/570
2026-07-30,agents,pr,opened_core,569,ralphbean,"feat(#568): make protected paths configurable via env var",https://github.com/fullsend-ai/agents/pull/569
2026-07-30,agents,pr,opened_core,567,ralphbean,"feat(#1754): add TRIAGE_AUTO_CODE configuration for ready-to-code",https://github.com/fullsend-ai/agents/pull/567
2026-07-30,agents,pr,opened_core,566,ralphbean,"docs: add configuration checklist for agent feature work",https://github.com/fullsend-ai/agents/pull/566
2026-07-31,fullsend,issue,opened_external,5804,deboer-tim,"Skill for customizing an existing agent",https://github.com/fullsend-ai/fullsend/issues/5804
2026-07-31,fullsend,issue,opened_external,5803,deboer-tim,"Skill for creating a new agent",https://github.com/fullsend-ai/fullsend/issues/5803
2026-07-31,fullsend,issue,closed_other_external,5803,deboer-tim,"Skill for creating a new agent",https://github.com/fullsend-ai/fullsend/issues/5803
2026-07-31,fullsend,issue,closed_via_pr_external,5696,deboer-tim,"Refactor dispatch workflow permissions",https://github.com/fullsend-ai/fullsend/issues/5696
2026-07-31,fullsend,issue,closed_other_external,4392,staticf0x,"Fullsend incorrectly assumes zero value from a human reviewer",https://github.com/fullsend-ai/fullsend/issues/4392
2026-07-31,fullsend,issue,closed_other_external,1498,deboer-tim,"nit: remove redundant comment headers",https://github.com/fullsend-ai/fullsend/issues/1498
2026-07-31,fullsend,issue,closed_other_external,1181,deboer-tim,"Fullsend user skills",https://github.com/fullsend-ai/fullsend/issues/1181
2026-07-31,fullsend,issue,closed_other_external,647,deboer-tim,"Reduce PR burden moving up to new releases",https://github.com/fullsend-ai/fullsend/issues/647
2026-07-31,fullsend,issue,closed_other_external,567,deboer-tim,"Bugfix workflow doesn't follow normal patterns",https://github.com/fullsend-ai/fullsend/issues/567
2026-07-31,fullsend,issue,closed_other_external,502,deboer-tim,"fullsend-coder triggered workflow twice",https://github.com/fullsend-ai/fullsend/issues/502
2026-07-31,fullsend,issue,closed_other_external,500,deboer-tim,"post-code.sh PR checklist marks items as passed without verifying them",https://github.com/fullsend-ai/fullsend/issues/500
2026-07-31,fullsend,issue,closed_other_external,498,deboer-tim,"Enrolment validation says I should remove repos?",https://github.com/fullsend-ai/fullsend/issues/498
2026-07-31,fullsend,issue,closed_other_external,480,deboer-tim,"Adding a second repo removes the first one from config",https://github.com/fullsend-ai/fullsend/issues/480
2026-07-31,fullsend,pr,opened_core,5798,ralphbean,"docs(adr): add ADR 0080 and 0081 for config.yaml vs. agent env scope",https://github.com/fullsend-ai/fullsend/pull/5798
2026-07-31,fullsend,pr,opened_core,5792,rh-hemartin,"refactor(install): moved logic from action.yml to composite action",https://github.com/fullsend-ai/fullsend/pull/5792
2026-07-31,fullsend,pr,opened_core,5788,rh-hemartin,"fix(#5537): remove duplicate token/cost attributes from root span",https://github.com/fullsend-ai/fullsend/pull/5788
2026-07-31,.fullsend,pr,opened_core,149,maruiz93,"feat: skip ready-to-code for ADR and design-doc issues",https://github.com/fullsend-ai/.fullsend/pull/149
2026-07-31,agents,issue,closed_via_pr_external,428,deboer-tim,"Triage agent shouldn't repeat",https://github.com/fullsend-ai/agents/issues/428
2026-08-02,fullsend,issue,opened_external,5843,waveywaves,"feat(sandbox): add ownership and expiration labels",https://github.com/fullsend-ai/fullsend/issues/5843
2026-08-02,fullsend,issue,opened_external,5842,waveywaves,"feat(sandbox): support non-interactive OpenShell workload authentication",https://github.com/fullsend-ai/fullsend/issues/5842
2026-08-02,fullsend,issue,opened_external,5841,waveywaves,"feat(mint): accept file-backed OIDC assertions",https://github.com/fullsend-ai/fullsend/issues/5841
2026-08-02,fullsend,pr,opened_core,5836,ggallen,"chore(#5824): remove CUSTOM_BASE overlay loop from reusable workflows",https://github.com/fullsend-ai/fullsend/pull/5836
2026-08-02,fullsend,pr,opened_core,5826,ifireball,"feat(mint)!: harden repos scope against cross-repo minting",https://github.com/fullsend-ai/fullsend/pull/5826
2026-08-03,fullsend,pr,opened_core,5868,ralphbean,"docs: add base: composition and deprecated customized/ to glossary",https://github.com/fullsend-ai/fullsend/pull/5868
2026-08-03,fullsend,pr,opened_core,5851,rh-hemartin,"ci(renovate): auto-update SHA256 checksums for tirith and cosign",https://github.com/fullsend-ai/fullsend/pull/5851
2026-08-03,fullsend,pr,opened_core,5846,ggallen,"feat(repos): make repos install/uninstall the single path for GitLab",https://github.com/fullsend-ai/fullsend/pull/5846
2026-08-03,.fullsend,pr,opened_core,153,maruiz93,"feat: add docs-triage-guard skill to prevent auto-coding design docs",https://github.com/fullsend-ai/.fullsend/pull/153
2026-08-03,agents,pr,opened_core,635,ralphbean,"ci(#626): surface ok-to-test gate denial in Checks tab and docs",https://github.com/fullsend-ai/agents/pull/635
2026-08-03,agents,pr,opened_core,631,ralphbean,"chore: migrate remaining runner_env keys to env.runner",https://github.com/fullsend-ai/agents/pull/631
2026-08-03,agents,pr,opened_core,619,ascerra,"feat(agents): add gh-classify agent",https://github.com/fullsend-ai/agents/pull/619
2026-08-04,fullsend,issue,opened_external,5900,jkhelil,"fix(dispatch): existing-PR check false-positives on version strings",https://github.com/fullsend-ai/fullsend/issues/5900
2026-08-04,fullsend,issue,opened_external,5899,deboer-tim,"GitHub self-hosted runner",https://github.com/fullsend-ai/fullsend/issues/5899
2026-08-04,fullsend,issue,opened_external,5894,tnevrlka,"Support GitHub Security Advisories",https://github.com/fullsend-ai/fullsend/issues/5894
2026-08-04,fullsend,issue,closed_via_pr_external,5694,deboer-tim,"Installer shouldn't perpetuate deprecated /customized folder",https://github.com/fullsend-ai/fullsend/issues/5694
2026-08-04,fullsend,issue,closed_via_pr_external,5545,dhshah13,"telemetry: OTLP export silently loses spans — endpoint path handling, terminal flush, and no wire-level tests",https://github.com/fullsend-ai/fullsend/issues/5545
2026-08-04,fullsend,pr,opened_core,5895,ascerra,"feat(mint): add opt-in scribe agent role",https://github.com/fullsend-ai/fullsend/pull/5895
2026-08-04,fullsend,pr,opened_core,5888,rh-hemartin,"docs(tracing): split tracing docs by audience",https://github.com/fullsend-ai/fullsend/pull/5888
2026-08-04,fullsend,pr,opened_core,5887,rh-hemartin,"fix(#5886): forward missing OTEL variables in managed workflows",https://github.com/fullsend-ai/fullsend/pull/5887
2026-08-04,agents,issue,opened_external,652,deboer-tim,"Agent starvation",https://github.com/fullsend-ai/agents/issues/652
2026-08-04,agents,issue,opened_external,648,deboer-tim,"Configuring OpenShell policy",https://github.com/fullsend-ai/agents/issues/648
2026-08-04,agents,pr,opened_core,646,rh-hemartin,"feat(triage): effort-estimation skill and auto-promotion gate",https://github.com/fullsend-ai/agents/pull/646
2026-08-05,fullsend,issue,opened_external,5949,dhshah13,"sandbox: extend env denylist to telemetry and runtime control variables",https://github.com/fullsend-ai/fullsend/issues/5949
2026-08-05,fullsend,issue,opened_external,5948,dhshah13,"feat: implement Level 3 distributed tracing — content capture",https://github.com/fullsend-ai/fullsend/issues/5948
2026-08-05,fullsend,issue,opened_external,5938,deboer-tim,"How to tell if you're running in Fullsend",https://github.com/fullsend-ai/fullsend/issues/5938
2026-08-05,fullsend,issue,closed_via_pr_external,5466,TomasTomecek,"`fullsend github setup` uses fork's main as a base instead of upstream's",https://github.com/fullsend-ai/fullsend/issues/5466
2026-08-05,fullsend,pr,opened_core,5957,ralphbean,"feat(#3697): add emoji reaction status notifications",https://github.com/fullsend-ai/fullsend/pull/5957
2026-08-05,fullsend,pr,opened_core,5951,ggallen,"chore: add reproducible GitLab Runner VM setup with OCI CA hook",https://github.com/fullsend-ai/fullsend/pull/5951
2026-08-05,fullsend,pr,opened_core,5946,ralphbean,"fix(gitfetch): disable git background maintenance in ephemeral test repos",https://github.com/fullsend-ai/fullsend/pull/5946
2026-08-05,fullsend,pr,opened_core,5941,ralphbean,"docs: add Kiro Crew to landscape analysis",https://github.com/fullsend-ai/fullsend/pull/5941
2026-08-05,fullsend,pr,opened_core,5934,rh-hemartin,"refactor: move VitePress config from website/ to docs/",https://github.com/fullsend-ai/fullsend/pull/5934
2026-08-05,fullsend,pr,opened_core,5922,ifireball,"chore(skills): remove unused spec-* planning skills",https://github.com/fullsend-ai/fullsend/pull/5922
2026-08-05,fullsend,pr,opened_core,5920,ascerra,"feat(#5650): add /fs-stop to skip auto agent triggers",https://github.com/fullsend-ai/fullsend/pull/5920
2026-08-05,experiments,pr,opened_core,48,maruiz93,"feat(0025): subagent process isolation via PreToolUse hooks",https://github.com/fullsend-ai/experiments/pull/48
2026-08-05,agents,issue,opened_external,676,deboer-tim,"Triage agent hardcoded categories",https://github.com/fullsend-ai/agents/issues/676
2026-08-05,agents,issue,closed_via_pr_external,531,deboer-tim,"Code agent can't access npmjs",https://github.com/fullsend-ai/agents/issues/531
2026-08-05,agents,pr,opened_core,682,ralphbean,"feat(#677): add needs_input pushback for the code agent",https://github.com/fullsend-ai/agents/pull/682
2026-08-05,agents,pr,opened_core,674,rh-hemartin,"feat(retro): retro-filing-policy skill (#525)",https://github.com/fullsend-ai/agents/pull/674
2026-08-06,fullsend,issue,closed_other_external,2778,deboer-tim,"Release summary bot",https://github.com/fullsend-ai/fullsend/issues/2778
2026-08-06,fullsend,issue,closed_other_external,1907,deboer-tim,"Agents must play well with others",https://github.com/fullsend-ai/fullsend/issues/1907
2026-08-06,fullsend,issue,closed_other_external,1754,deboer-tim,"Triage agent configuration for code",https://github.com/fullsend-ai/fullsend/issues/1754
2026-08-06,fullsend,issue,closed_other_external,1750,deboer-tim,"Triage agent off by default?",https://github.com/fullsend-ai/fullsend/issues/1750
2026-08-06,fullsend,pr,opened_core,5997,ralphbean,"feat(#5994): add status_notifications support to per-repo config",https://github.com/fullsend-ai/fullsend/pull/5997
2026-08-06,fullsend,pr,opened_core,5996,ralphbean,"feat(#5989): Jira comment write support + tracker.Client for Jira",https://github.com/fullsend-ai/fullsend/pull/5996
2026-08-06,fullsend,pr,opened_core,5995,ralphbean,"docs: update per-org removal plan for immediate-removal decision",https://github.com/fullsend-ai/fullsend/pull/5995
2026-08-06,fullsend,pr,opened_core,5993,ralphbean,"feat(#5988): introduce tracker.Client interface with forge adapter",https://github.com/fullsend-ai/fullsend/pull/5993
2026-08-06,fullsend,pr,opened_core,5992,waynesun09,"test(#5987): add behaviour coverage for code applier branch handling",https://github.com/fullsend-ai/fullsend/pull/5992
2026-08-06,fullsend,pr,opened_core,5978,rh-hemartin,"fix: resolve relative plugin paths from URL-sourced harnesses",https://github.com/fullsend-ai/fullsend/pull/5978
2026-08-06,fullsend,pr,opened_core,5975,ifireball,"ci(mint): pin setup-go and setup-node for CF Worker tests",https://github.com/fullsend-ai/fullsend/pull/5975
2026-08-06,fullsend,pr,opened_core,5973,rh-hemartin,"docs: pull Agents docs directly",https://github.com/fullsend-ai/fullsend/pull/5973
2026-08-06,fullsend,pr,opened_core,5972,rh-hemartin,"chore(docs): delete plans and superpower stuff",https://github.com/fullsend-ai/fullsend/pull/5972
2026-08-06,agents,issue,closed_via_pr_external,648,deboer-tim,"Configuring OpenShell policy",https://github.com/fullsend-ai/agents/issues/648
2026-08-06,agents,pr,opened_core,709,ralphbean,"feat(#106): reconcile findings maintainers have already declined",https://github.com/fullsend-ai/agents/pull/709
2026-08-06,agents,pr,opened_core,686,ggallen,"feat: make triage agent multi-forge (GitHub + GitLab)",https://github.com/fullsend-ai/agents/pull/686
2026-08-07,fullsend,pr,opened_core,6010,rh-hemartin,"refactor(docs): switch to VitePress Plus theme with multi-version builds",https://github.com/fullsend-ai/fullsend/pull/6010
2026-08-07,fullsend,pr,opened_core,6001,rh-hemartin,"fix(post-review): post file-level comments in a separate review",https://github.com/fullsend-ai/fullsend/pull/6001
2026-08-08,.fullsend,pr,opened_core,157,waynesun09,"fix: sync stale scaffold workflows from fullsend-ai/fullsend@v0",https://github.com/fullsend-ai/.fullsend/pull/157
2026-08-10,fullsend,pr,opened_core,6038,maruiz93,"feat: add Slack notification for new vouch requests",https://github.com/fullsend-ai/fullsend/pull/6038
2026-08-10,fullsend,pr,opened_core,6036,ascerra,"feat(eval): add eval measurements and EM-001 trace_fitness scorer",https://github.com/fullsend-ai/fullsend/pull/6036
2026-08-10,fullsend,pr,opened_core,6028,ifireball,"ci(#6026): route actor PAT secrets into behaviour job",https://github.com/fullsend-ai/fullsend/pull/6028
2026-08-10,.fullsend,pr,opened_core,160,ggallen,"chore: remove deprecated scaffold files and gh-classify agent",https://github.com/fullsend-ai/.fullsend/pull/160
2026-08-10,agents,pr,opened_core,731,ralphbean,"docs: harness env var literals are not hardcoded mistakes",https://github.com/fullsend-ai/agents/pull/731
2026-08-10,agents,pr,opened_core,722,ascerra,"feat(eval): add measurement manifests for online scoring",https://github.com/fullsend-ai/agents/pull/722
2026-08-11,fullsend,issue,opened_external,6080,rrosatti,"[Bug] code agent skips coding due mistake when finding ""a PR that already addresses the issue""",https://github.com/fullsend-ai/fullsend/issues/6080
2026-08-11,fullsend,pr,opened_core,6126,ggallen,"fix(#6125): delete leaked repo-level FULLSEND_MINT_URL in e2e cleanup",https://github.com/fullsend-ai/fullsend/pull/6126
2026-08-11,fullsend,pr,opened_core,6112,ralphbean,"ci(e2e): delete leaked repo-level FULLSEND_MINT_URL from test-repo",https://github.com/fullsend-ai/fullsend/pull/6112
2026-08-11,fullsend,pr,opened_core,6110,ralphbean,"fix(deps): resolve OpenShell digest lookup and add UBI digest automerge",https://github.com/fullsend-ai/fullsend/pull/6110
2026-08-11,fullsend,pr,opened_core,6083,ifireball,"docs(adr): add ADR 0086 for conversation surface participation",https://github.com/fullsend-ai/fullsend/pull/6083
2026-08-11,experiments,pr,opened_core,51,maruiz93,"fix: update site-build workflow for website/ → docs/ move",https://github.com/fullsend-ai/experiments/pull/51
2026-08-11,agents,pr,opened_core,754,ralphbean,"ci(skillsaw): add lint job, Makefile targets, and repo config",https://github.com/fullsend-ai/agents/pull/754
2026-08-11,agents,pr,opened_core,753,ralphbean,"docs(pr-review): tighten weak language and add trigger phrase",https://github.com/fullsend-ai/agents/pull/753
2026-08-11,agents,pr,opened_core,752,ralphbean,"docs(issue-labels): add trigger phrase to description",https://github.com/fullsend-ai/agents/pull/752
2026-08-11,agents,pr,opened_core,751,ralphbean,"docs(fix-review): tighten weak language and add trigger phrase",https://github.com/fullsend-ai/agents/pull/751
2026-08-11,agents,pr,opened_core,750,ralphbean,"docs(docs-review): add trigger phrase to description",https://github.com/fullsend-ai/agents/pull/750
2026-08-11,agents,pr,opened_core,749,ralphbean,"docs(code-review): tighten weak language and add trigger phrase",https://github.com/fullsend-ai/agents/pull/749
2026-08-11,agents,pr,opened_core,748,ralphbean,"docs(code-implementation): tighten weak language and add trigger phrase",https://github.com/fullsend-ai/agents/pull/748
2026-08-11,agents,pr,opened_core,747,ralphbean,"docs(autonomy-readiness): tighten weak language in skill",https://github.com/fullsend-ai/agents/pull/747
2026-08-12,agents,pr,opened_core,766,ascerra,"docs(fix): clarify fix policy overlap with code policy",https://github.com/fullsend-ai/agents/pull/766
2026-08-13,fullsend,issue,opened_external,6178,deboer-tim,"Dispatch warning, cache running on Node 24",https://github.com/fullsend-ai/fullsend/issues/6178
2026-08-13,fullsend,pr,opened_core,6167,ifireball,"ci(#5221): redact behaviour debug artifacts before upload",https://github.com/fullsend-ai/fullsend/pull/6167
2026-08-13,.fullsend,issue,closed_via_pr_external,119,guyoron1,"Register QualityFlow custom agent for automated e2e test generation",https://github.com/fullsend-ai/.fullsend/issues/119
2026-08-13,metrics,pr,opened_core,7,ascerra,"feat: add delivered PR type metrics and dashboard tab",https://github.com/fullsend-ai/metrics/pull/7
2026-08-13,agents,issue,opened_external,780,deboer-tim,"Code agent workflow block is overly restrictive",https://github.com/fullsend-ai/agents/issues/780
2026-08-13,agents,pr,opened_core,776,maruiz93,"feat: build fullsend from source in functional tests",https://github.com/fullsend-ai/agents/pull/776
2026-08-14,fullsend,pr,opened_core,6237,ralphbean,"docs: add ADR 0088 for tracker/forge harness config split",https://github.com/fullsend-ai/fullsend/pull/6237
2026-08-14,fullsend,pr,opened_core,6223,maruiz93,"feat: gate agents tag on functional test validation",https://github.com/fullsend-ai/fullsend/pull/6223
2026-08-14,.fullsend,pr,opened_core,164,ggallen,"fix(scripts): scope hash update to agents repo sources only",https://github.com/fullsend-ai/.fullsend/pull/164
2026-08-14,experiments,pr,opened_core,52,ggallen,"chore: update fullsend per-repo installation",https://github.com/fullsend-ai/experiments/pull/52
2026-08-14,agents,issue,closed_via_pr_external,532,deboer-tim,"Fix agent policy gaps with code agent",https://github.com/fullsend-ai/agents/issues/532
2026-08-14,agents,pr,opened_core,804,ralphbean,"chore: ignore openspec",https://github.com/fullsend-ai/agents/pull/804
2026-08-15,fullsend,pr,opened_core,6251,ggallen,"refactor(#5974): log matched PR numbers in dispatch existing-PR guard skip notice",https://github.com/fullsend-ai/fullsend/pull/6251
2026-08-15,fullsend,pr,opened_core,6250,ggallen,"fix(#5536): use is_bot for bot-author detection in fix eligibility",https://github.com/fullsend-ai/fullsend/pull/6250
2026-08-17,fullsend,issue,closed_other_external,5516,Benkapner,"feat(eval): add rework rate tracking for agent PRs",https://github.com/fullsend-ai/fullsend/issues/5516
2026-08-17,fullsend,pr,opened_core,6290,rh-hemartin,"fix: reapply mint.fullsend.sh as default hosted mint URL",https://github.com/fullsend-ai/fullsend/pull/6290
2026-08-17,fullsend,pr,opened_core,6285,ralphbean,"feat(harness): implement CEL-guarded overlays (ADR 0088)",https://github.com/fullsend-ai/fullsend/pull/6285
2026-08-17,fullsend,pr,opened_core,6281,rh-hemartin,"docs(#6280): remove stale mint enrollment block from getting started",https://github.com/fullsend-ai/fullsend/pull/6281
2026-08-17,fullsend,pr,opened_core,6279,rh-hemartin,"fix(#6178): bump actions/cache to v6.1.0, add actions:write to harness-dispatch",https://github.com/fullsend-ai/fullsend/pull/6279
2026-08-17,fullsend,pr,opened_core,6272,ralphbean,"chore: add ""jira"" as a valid forge platform key",https://github.com/fullsend-ai/fullsend/pull/6272
2026-08-17,agents,pr,opened_core,827,ralphbean,"feat(triage): add Jira Cloud tracker support",https://github.com/fullsend-ai/agents/pull/827
2026-08-18,fullsend,issue,opened_external,6330,deboer-tim,"Simplify options for configuring, customizing, and BYO agent",https://github.com/fullsend-ai/fullsend/issues/6330
2026-08-18,fullsend,issue,opened_external,6328,deboer-tim,"Remove ADRs from user documentation",https://github.com/fullsend-ai/fullsend/issues/6328
2026-08-18,fullsend,issue,opened_external,6326,deboer-tim,"Simplify BYO Agent doc",https://github.com/fullsend-ai/fullsend/issues/6326
2026-08-18,fullsend,issue,closed_other_external,5949,dhshah13,"sandbox: extend env denylist to telemetry and runtime control variables",https://github.com/fullsend-ai/fullsend/issues/5949
2026-08-18,fullsend,issue,closed_other_external,5948,dhshah13,"feat: implement Level 3 distributed tracing — content capture",https://github.com/fullsend-ai/fullsend/issues/5948
2026-08-18,fullsend,issue,closed_other_external,3313,deboer-tim,"Triage agent should use GitHub issue types",https://github.com/fullsend-ai/fullsend/issues/3313
2026-08-18,fullsend,pr,opened_core,6314,ascerra,"chore(skills): add user forum What's New recap skill",https://github.com/fullsend-ai/fullsend/pull/6314
2026-08-18,.fullsend,pr,opened_core,171,ggallen,"chore: unenroll agents from per-org config",https://github.com/fullsend-ai/.fullsend/pull/171
2026-08-18,.fullsend,pr,opened_core,170,ggallen,"chore: unenroll metrics from per-org config",https://github.com/fullsend-ai/.fullsend/pull/170
2026-08-18,.fullsend,pr,opened_core,169,rh-hemartin,"Update workflows and agents",https://github.com/fullsend-ai/.fullsend/pull/169
2026-08-18,experiments,pr,opened_core,53,ggallen,"chore: update fullsend per-repo installation",https://github.com/fullsend-ai/experiments/pull/53
2026-08-18,metrics,pr,opened_core,11,ascerra,"fix: align delivered-pr-types chart colors with bucket cards",https://github.com/fullsend-ai/metrics/pull/11
2026-08-18,agents,issue,opened_external,871,deboer-tim,"Split issue skill should be able to create sub/related issues",https://github.com/fullsend-ai/agents/issues/871
2026-08-18,agents,issue,opened_external,870,deboer-tim,"Split issue skill should keep originator informed",https://github.com/fullsend-ai/agents/issues/870
2026-08-18,agents,issue,opened_external,869,deboer-tim,"Ability to deliver one issue via multiple PRs",https://github.com/fullsend-ai/agents/issues/869
2026-08-18,agents,pr,opened_core,874,ggallen,"chore: update fullsend per-repo installation",https://github.com/fullsend-ai/agents/pull/874
2026-08-18,agents,pr,opened_core,873,ggallen,"chore: update fullsend per-repo installation",https://github.com/fullsend-ai/agents/pull/873
2026-08-18,agents,pr,opened_core,861,maruiz93,"feat(risk): add PR risk assessment scoring to review pipeline",https://github.com/fullsend-ai/agents/pull/861
2026-08-19,fullsend,issue,closed_via_pr_external,6328,deboer-tim,"Remove ADRs from user documentation",https://github.com/fullsend-ai/fullsend/issues/6328
2026-08-19,fullsend,pr,opened_core,6399,ggallen,"fix(#6397): add missing status comment params to prioritize job",https://github.com/fullsend-ai/fullsend/pull/6399
2026-08-19,fullsend,pr,opened_core,6383,ascerra,"docs(glossary): customization vocabulary for agents and skills",https://github.com/fullsend-ai/fullsend/pull/6383
2026-08-19,fullsend,pr,opened_core,6379,ggallen,"ci: add dispatch workflow to trigger scaffold sync",https://github.com/fullsend-ai/fullsend/pull/6379
2026-08-19,fullsend,pr,opened_core,6378,ascerra,"docs(adr): add ADR 0091 always-on harness skills",https://github.com/fullsend-ai/fullsend/pull/6378
2026-08-19,fullsend,pr,opened_core,6364,ifireball,"ci(e2e): bind behaviour job to dev and stage environments",https://github.com/fullsend-ai/fullsend/pull/6364
2026-08-19,fullsend,pr,opened_core,6356,ralphbean,"feat(workflows): extract harness-run into reusable workflow",https://github.com/fullsend-ai/fullsend/pull/6356
2026-08-19,fullsend,pr,opened_core,6355,waynesun09,"refactor(runtime): make sandbox tool hooks and runner capabilities runtime-neutral",https://github.com/fullsend-ai/fullsend/pull/6355
2026-08-19,.fullsend,pr,opened_core,175,ggallen,"chore: migrate sync workflows from app-id to client-id",https://github.com/fullsend-ai/.fullsend/pull/175
2026-08-19,.fullsend,pr,opened_core,174,ggallen,"Replace renovate agent digest tracking with sync workflow",https://github.com/fullsend-ai/.fullsend/pull/174
2026-08-19,.fullsend,pr,opened_core,172,ggallen,"chore(deps): update fullsend-ai/agents digest to 816b89b",https://github.com/fullsend-ai/.fullsend/pull/172
2026-08-19,agents,pr,opened_core,883,maruiz93,"fix(#880): resolve retro agent provider credential conflict",https://github.com/fullsend-ai/agents/pull/883
2026-08-19,agents,pr,opened_core,882,ggallen,"chore: add dispatch workflow to trigger agent digest sync",https://github.com/fullsend-ai/agents/pull/882
2026-08-19,agents,pr,opened_core,876,ralphbean,"chore: check JIRA vars before making api calls",https://github.com/fullsend-ai/agents/pull/876
2026-08-20,fullsend,issue,opened_external,6412,benoitf,"sandbox name should be no more than 19 characters",https://github.com/fullsend-ai/fullsend/issues/6412
2026-08-20,fullsend,issue,closed_via_pr_external,6178,deboer-tim,"Dispatch warning, cache running on Node 24",https://github.com/fullsend-ai/fullsend/issues/6178
2026-08-20,fullsend,issue,closed_other_external,5900,jkhelil,"fix(dispatch): existing-PR check false-positives on version strings",https://github.com/fullsend-ai/fullsend/issues/5900
2026-08-20,fullsend,pr,opened_core,6413,waynesun09,"chore(web): remove the admin SPA and its OAuth worker routes",https://github.com/fullsend-ai/fullsend/pull/6413
2026-08-20,fullsend,pr,opened_core,6400,ggallen,"chore: update fullsend per-repo installation",https://github.com/fullsend-ai/fullsend/pull/6400
2026-08-20,.fullsend,pr,opened_core,179,ggallen,"chore: add fullsend-ai/fullsend to repos.yaml",https://github.com/fullsend-ai/.fullsend/pull/179
2026-08-20,.fullsend,pr,opened_core,178,ggallen,"fix: drop per-org config sync step",https://github.com/fullsend-ai/.fullsend/pull/178
2026-08-20,.fullsend,pr,opened_core,177,ggallen,"fix: use app token in checkout to fix push auth",https://github.com/fullsend-ai/.fullsend/pull/177
2026-08-20,.fullsend,pr,opened_core,176,ggallen,"chore: unenroll fullsend from per-org config",https://github.com/fullsend-ai/.fullsend/pull/176
2026-08-21,fullsend,issue,closed_via_pr_external,6412,benoitf,"sandbox name should be no more than 19 characters",https://github.com/fullsend-ai/fullsend/issues/6412
2026-08-21,fullsend,pr,opened_core,6468,waynesun09,"fix(#6357): make PostToolUse sanitizers honor Claude Code's hook contract",https://github.com/fullsend-ai/fullsend/pull/6468
2026-08-21,fullsend,pr,opened_core,6466,waynesun09,"refactor(runtime): register pi as a stub runtime",https://github.com/fullsend-ai/fullsend/pull/6466
2026-08-21,fullsend,pr,opened_core,6459,ascerra,"feat(#6458): export eval measurement scores via OTLP",https://github.com/fullsend-ai/fullsend/pull/6459
2026-08-21,fullsend,pr,opened_core,6455,ralphbean,"feat(#6347): add pre-computed matrix input to reusable-dispatch",https://github.com/fullsend-ai/fullsend/pull/6455
2026-08-21,agents,pr,opened_core,928,ascerra,"fix(#914): space before Skill in tools frontmatter",https://github.com/fullsend-ai/agents/pull/928
